from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
242;376;1481521260;1481521261;3;1776;24;36
50;7;1481521260;1481521261;3;268;2;5
28;6;1481521260;1481521800;3;605;16;44
130;131;1481521260;1481521320;3;778;29;44
15;195;1481521260;1481521320;3;1618;8;46
442;444;1481521260;1481521320;3;1108;18;1
22;24;1481521260;1481521320;3;168;9;34
480;1269;1481521260;1481521320;3;1629;15;39
151;150;1481521260;1481521380;3;64;9;41
344;75;1481521260;1481521320;3;2066;15;41
130;131;1481521260;1481521320;3;273;2;40
344;75;1481521260;1481521320;3;108;12;30
323;325;1481521260;1481521320;3;884;42;6
342;1130;1481521260;1481521440;3;1022;16;29
281;279;1481521261;1481521320;3;97;25;6
309;285;1481521261;1481521320;3;1798;15;5
441;437;1481521261;1481521320;3;1238;22;37
376;162;1481521261;1481521320;3;1776;25;36
237;395;1481521261;1481521320;3;978;4;38
7;74;1481521261;1481521320;3;268;3;5
285;313;1481521320;1481521380;3;1798;16;5
5;50;1481521320;1481521380;3;1011;8;9
200;204;1481521320;1481521380;3;1177;23;36
211;213;1481521320;1481521321;3;1102;10;7
52;98;1481521320;1481521380;3;1469;24;39
279;277;1481521320;1481521380;3;97;26;6
131;132;1481521320;1481521321;3;273;3;40
265;289;1481521320;1481521321;3;1181;3;36
75;49;1481521320;1481521380;3;2066;16;41
7;74;1481521320;1481521380;3;1243;21;6
162;187;1481521320;1481521440;3;1776;26;36
255;253;1481521320;1481521321;3;1016;6;6
53;73;1481521320;1481521380;3;2045;11;35
349;347;1481521320;1481521380;3;1134;19;2
195;198;1481521320;1481521380;3;1618;9;46
325;327;1481521320;1481521380;3;884;43;6
395;421;1481521320;1481521380;3;978;5;38
149;151;1481521320;1481521321;3;1828;27;41
74;345;1481521320;1481521321;3;268;4;5
75;49;1481521320;1481521380;3;108;13;30
437;445;1481521320;1481521680;3;1238;23;37
444;448;1481521320;1481521380;3;1108;19;1
444;448;1481521320;1481521380;3;1171;15;37
1347;1351;1481521320;1481521380;3;42;38;29
248;251;1481521320;1481521380;3;1938;11;6
192;4;1481521320;1481521800;3;1903;26;24
87;85;1481521320;1481521321;3;1917;15;7
141;129;1481521320;1481521620;3;157;25;41
145;450;1481521320;1481521321;3;1665;33;29
53;452;1481521320;1481521380;3;773;2;42
131;132;1481521320;1481521321;3;778;30;44
24;1;1481521320;1481521440;3;168;10;34
289;210;1481521321;1481521380;3;1181;4;36
132;133;1481521321;1481521380;3;778;31;44
345;114;1481521321;1481521380;3;268;5;5
213;185;1481521321;1481521440;3;1102;11;7
253;250;1481521321;1481521380;3;1016;7;6
450;143;1481521321;1481521380;3;1665;34;29
85;83;1481521321;1481521380;3;1917;16;7
132;133;1481521321;1481521380;3;273;4;40
151;152;1481521321;1481521380;3;1828;28;41
150;36;1481521380;1481521440;3;64;10;41
114;116;1481521380;1481521381;3;268;6;5
49;51;1481521380;1481521440;3;2066;17;41
198;1187;1481521380;1481521560;3;1618;10;46
98;1131;1481521380;1481521620;3;1469;25;39
347;382;1481521380;1481521440;3;1134;20;2
448;436;1481521380;1481521440;3;1171;16;37
73;2;1481521380;1481521500;3;2045;12;35
133;134;1481521380;1481521381;3;778;32;44
313;311;1481521380;1481521440;3;1798;17;5
421;423;1481521380;1481521440;3;978;6;38
452;190;1481521380;1481521440;3;773;3;42
1187;341;1481521380;1481521560;3;704;7;28
152;100;1481521380;1481521440;3;1828;29;41
74;345;1481521380;1481521440;3;1243;22;6
251;252;1481521380;1481521440;3;1938;12;6
250;249;1481521380;1481521381;3;1016;8;6
448;436;1481521380;1481521440;3;1108;20;1
83;79;1481521380;1481521440;3;1917;17;7
210;208;1481521380;1481521440;3;1181;5;36
204;205;1481521380;1481521381;3;1177;24;36
50;7;1481521380;1481521440;3;1011;9;9
133;134;1481521380;1481521381;3;273;5;40
49;51;1481521380;1481521440;3;108;14;30
143;37;1481521380;1481521440;3;1665;35;29
327;329;1481521380;1481521440;3;884;44;6
277;275;1481521380;1481521381;3;97;27;6
201;199;1481521380;1481521500;3;1960;25;43
275;273;1481521381;1481521382;3;97;28;6
134;135;1481521381;1481521440;3;273;6;40
134;135;1481521381;1481521440;3;778;33;44
249;247;1481521381;1481521440;3;1016;9;6
205;207;1481521381;1481521440;3;1177;25;36
116;118;1481521381;1481521440;3;268;7;5
273;203;1481521382;1481521383;3;97;29;6
203;201;1481521383;1481521440;3;97;30;6
135;136;1481521440;1481521500;3;778;34;44
436;196;1481521440;1481521500;3;1108;21;1
208;206;1481521440;1481521441;3;1181;6;36
423;425;1481521440;1481521500;3;978;7;38
135;136;1481521440;1481521500;3;273;7;40
329;331;1481521440;1481521500;3;884;45;6
187;184;1481521440;1481521620;3;1776;27;36
1130;406;1481521440;1481521500;3;1022;17;29
207;209;1481521440;1481521500;3;1177;26;36
382;353;1481521440;1481521500;3;1134;21;2
345;114;1481521440;1481521441;3;1243;23;6
79;77;1481521440;1481521500;3;1917;18;7
100;102;1481521440;1481521441;3;1828;30;41
252;254;1481521440;1481521500;3;1938;13;6
247;245;1481521440;1481521441;3;1016;10;6
311;279;1481521440;1481521500;3;1798;18;5
190;23;1481521440;1481521500;3;773;4;42
185;215;1481521440;1481521500;3;1102;12;7
51;399;1481521440;1481521800;3;108;15;30
36;148;1481521440;1481521500;3;64;11;41
201;140;1481521440;1481521560;3;97;31;6
37;39;1481521440;1481521500;3;1665;36;29
436;196;1481521440;1481521500;3;1171;17;37
51;25;1481521440;1481522100;3;2066;18;41
7;74;1481521440;1481521500;3;1011;10;9
118;139;1481521440;1481521500;3;268;8;5
245;62;1481521441;1481521500;3;1016;11;6
114;116;1481521441;1481521500;3;1243;24;6
102;104;1481521441;1481521500;3;1828;31;41
206;203;1481521441;1481521500;3;1181;7;36
23;21;1481521500;1481521800;3;773;5;42
136;137;1481521500;1481521501;3;778;35;44
2;50;1481521500;1481521560;3;1038;12;33
279;277;1481521500;1481521560;3;1798;19;5
39;41;1481521500;1481521560;3;1665;37;29
25;27;1481521500;1481521501;3;170;21;44
461;845;1481521500;1481521620;3;1925;27;39
78;345;1481521500;1481521560;3;798;1;31
74;345;1481521500;1481521560;3;1011;11;9
136;137;1481521500;1481521501;3;273;8;40
353;379;1481521500;1481521560;3;1134;22;2
6;50;1481521500;1481521560;3;1872;11;29
254;256;1481521500;1481521620;3;1938;14;6
1329;1331;1481521500;1481521560;3;2127;1;6
62;64;1481521500;1481521501;3;1016;12;6
196;16;1481521500;1481521560;3;1108;22;1
139;200;1481521500;1481521620;3;268;9;5
203;201;1481521500;1481521560;3;1181;8;36
425;427;1481521500;1481521560;3;978;8;38
331;333;1481521500;1481521560;3;884;46;6
1;27;1481521500;1481521620;3;2090;1;32
209;288;1481521500;1481521560;3;1177;27;36
113;112;1481521500;1481521501;3;1681;1;44
406;404;1481521500;1481521501;3;1022;18;29
5;23;1481521500;1481521560;3;1272;17;40
3;191;1481521500;1481521560;3;1207;14;38
196;16;1481521500;1481521560;3;1171;18;37
199;196;1481521500;1481521560;3;1960;26;43
215;400;1481521500;1481521501;3;1102;13;7
104;106;1481521500;1481521560;3;1828;32;41
116;118;1481521500;1481521501;3;1243;25;6
2;23;1481521500;1481521620;3;2045;13;35
77;344;1481521500;1481521560;3;1917;19;7
148;33;1481521500;1481521560;3;64;12;41
27;29;1481521501;1481521560;3;170;22;44
404;418;1481521501;1481521560;3;1022;19;29
64;68;1481521501;1481521560;3;1016;13;6
137;138;1481521501;1481521560;3;273;9;40
400;217;1481521501;1481521560;3;1102;14;7
137;138;1481521501;1481521560;3;778;36;44
112;110;1481521501;1481521560;3;1681;2;44
118;139;1481521501;1481521560;3;1243;26;6
23;21;1481521560;1481521561;3;1272;18;40
427;430;1481521560;1481521561;3;978;9;38
33;416;1481521560;1481521620;3;64;13;41
140;119;1481521560;1481521620;3;97;32;6
16;194;1481521560;1481521620;3;1108;23;1
41;43;1481521560;1481521620;3;1665;38;29
217;219;1481521560;1481521620;3;1102;15;7
344;75;1481521560;1481521620;3;1917;20;7
379;360;1481521560;1481521620;3;1134;23;2
196;16;1481521560;1481521620;3;1960;27;43
110;107;1481521560;1481521561;3;1681;3;44
288;264;1481521560;1481521561;3;1177;28;36
757;759;1481521560;1481521620;3;2373;1;10
29;31;1481521560;1481521561;3;170;23;44
1187;1186;1481521560;1481521740;3;1618;11;46
345;114;1481521560;1481521620;3;1011;12;9
106;154;1481521560;1481521620;3;1828;33;41
333;335;1481521560;1481521620;3;884;47;6
50;7;1481521560;1481521620;3;1038;13;33
138;128;1481521560;1481521561;3;273;10;40
50;7;1481521560;1481521561;3;1872;12;29
277;275;1481521560;1481521620;3;1798;20;5
345;114;1481521560;1481521561;3;798;2;31
16;194;1481521560;1481521620;3;1171;19;37
341;323;1481521560;1481521620;3;704;8;28
191;193;1481521560;1481521620;3;1207;15;38
201;140;1481521560;1481521680;3;1181;9;36
418;121;1481521560;1481521680;3;1022;20;29
68;70;1481521560;1481521561;3;1016;14;6
1331;361;1481521560;1481521561;3;2127;2;6
139;200;1481521560;1481521680;3;1243;27;6
361;390;1481521561;1481521620;3;2127;3;6
114;116;1481521561;1481521620;3;798;3;31
107;105;1481521561;1481521620;3;1681;4;44
430;373;1481521561;1481521620;3;978;10;38
7;74;1481521561;1481521620;3;1872;13;29
264;262;1481521561;1481521620;3;1177;29;36
70;72;1481521561;1481521620;3;1016;15;6
31;34;1481521561;1481521620;3;170;24;44
128;126;1481521561;1481521620;3;273;11;40
21;19;1481521561;1481521620;3;1272;19;40
200;202;1481521620;1481521680;3;268;10;5
194;192;1481521620;1481521680;3;1171;20;37
126;124;1481521620;1481521621;3;273;12;40
262;314;1481521620;1481521800;3;1177;30;36
219;221;1481521620;1481521621;3;1102;16;7
184;183;1481521620;1481521680;3;1776;28;36
19;15;1481521620;1481521680;3;1272;20;40
72;53;1481521620;1481521740;3;1016;16;6
416;53;1481521620;1481521680;3;64;14;41
75;49;1481521620;1481521680;3;1917;21;7
116;118;1481521620;1481521680;3;798;4;31
759;761;1481521620;1481521680;3;2373;2;10
34;32;1481521620;1481521621;3;170;25;44
23;21;1481521620;1481521680;3;2045;14;35
193;15;1481521620;1481521680;3;1207;16;38
74;345;1481521620;1481521680;3;1872;14;29
256;234;1481521620;1481521800;3;1938;15;6
129;130;1481521620;1481521680;3;157;26;41
323;325;1481521620;1481521621;3;704;9;28
360;295;1481521620;1481521680;3;1134;24;2
7;74;1481521620;1481521680;3;1038;14;33
129;130;1481521620;1481521680;3;1732;1;41
335;337;1481521620;1481521680;3;884;48;6
373;371;1481521620;1481521680;3;978;11;38
194;192;1481521620;1481521680;3;1108;24;1
105;103;1481521620;1481521621;3;1681;5;44
16;194;1481521620;1481521680;3;1960;28;43
275;273;1481521620;1481521621;3;1798;21;5
43;45;1481521620;1481521740;3;1665;39;29
154;156;1481521620;1481521680;3;1828;34;41
114;108;1481521620;1481521920;3;1011;13;9
1131;455;1481521620;1481521800;3;1469;26;39
390;388;1481521620;1481521621;3;2127;4;6
27;29;1481521620;1481521680;3;2090;2;32
119;117;1481521620;1481521680;3;97;33;6
184;183;1481521620;1481521680;3;914;1;36
124;121;1481521621;1481521740;3;273;13;40
103;101;1481521621;1481521622;3;1681;6;44
32;147;1481521621;1481521680;3;170;26;44
388;351;1481521621;1481521680;3;2127;5;6
221;223;1481521621;1481521680;3;1102;17;7
273;203;1481521621;1481521622;3;1798;22;5
325;327;1481521621;1481521680;3;704;10;28
101;153;1481521622;1481521680;3;1681;7;44
203;201;1481521622;1481521623;3;1798;23;5
201;140;1481521623;1481521740;3;1798;24;5
761;763;1481521680;1481521740;3;2373;3;10
183;182;1481521680;1481521740;3;1776;29;36
295;293;1481521680;1481521740;3;1134;25;2
15;195;1481521680;1481521740;3;1272;21;40
223;225;1481521680;1481521740;3;1102;18;7
49;51;1481521680;1481521740;3;1917;22;7
118;139;1481521680;1481521740;3;798;5;31
192;4;1481521680;1481522400;3;1171;21;37
140;119;1481521680;1481521740;3;1181;10;36
15;197;1481521680;1481521740;3;1207;17;38
117;115;1481521680;1481521681;3;97;34;6
21;19;1481521680;1481521740;3;2045;15;35
156;158;1481521680;1481521800;3;1828;35;41
445;439;1481521680;1481521740;3;1238;24;37
74;79;1481521680;1481521800;3;1038;15;33
153;151;1481521680;1481521740;3;1681;8;44
327;329;1481521680;1481521681;3;704;11;28
53;73;1481521680;1481521740;3;64;15;41
371;363;1481521680;1481521681;3;978;12;38
130;131;1481521680;1481521681;3;157;27;41
337;339;1481521680;1481521740;3;884;49;6
351;349;1481521680;1481521740;3;2127;6;6
202;272;1481521680;1481521740;3;268;11;5
147;35;1481521680;1481521681;3;170;27;44
29;31;1481521680;1481521740;3;2090;3;32
192;4;1481521680;1481522100;3;1108;25;1
200;202;1481521680;1481521740;3;1243;28;6
121;140;1481521680;1481521740;3;1022;21;29
183;182;1481521680;1481521740;3;914;2;36
130;131;1481521680;1481521681;3;1732;2;41
345;114;1481521680;1481521740;3;1872;15;29
194;192;1481521680;1481521740;3;1960;29;43
131;132;1481521681;1481521740;3;1732;3;41
329;331;1481521681;1481521740;3;704;12;28
115;344;1481521681;1481521740;3;97;35;6
35;149;1481521681;1481521740;3;170;28;44
131;132;1481521681;1481521740;3;157;28;41
363;369;1481521681;1481521740;3;978;13;38
344;75;1481521740;1481521741;3;97;36;6
140;119;1481521740;1481521800;3;1798;25;5
121;139;1481521740;1481521741;3;273;14;40
195;198;1481521740;1481521741;3;1272;22;40
139;199;1481521740;1481521860;3;798;6;31
132;133;1481521740;1481521800;3;157;29;41
132;133;1481521740;1481521800;3;1732;4;41
51;1;1481521740;1481521860;3;1917;23;7
293;291;1481521740;1481521800;3;1134;26;2
149;151;1481521740;1481521741;3;170;29;44
192;26;1481521740;1481521800;3;1960;30;43
119;117;1481521740;1481521800;3;1181;11;36
151;150;1481521740;1481521741;3;1681;9;44
19;449;1481521740;1481521800;3;2045;16;35
369;375;1481521740;1481521800;3;978;14;38
140;119;1481521740;1481521800;3;1022;22;29
31;34;1481521740;1481521800;3;2090;4;32
349;347;1481521740;1481521741;3;2127;7;6
53;73;1481521740;1481521800;3;1016;17;6
763;765;1481521740;1481521800;3;2373;4;10
225;227;1481521740;1481521860;3;1102;19;7
197;435;1481521740;1481521800;3;1207;18;38
73;5;1481521740;1481522100;3;64;16;41
114;116;1481521740;1481521741;3;1872;16;29
182;181;1481521740;1481521800;3;914;3;36
439;374;1481521740;1481521741;3;1238;25;37
339;346;1481521740;1481521800;3;884;50;6
182;181;1481521740;1481521800;3;1776;30;36
272;274;1481521740;1481521741;3;268;12;5
331;333;1481521740;1481521741;3;704;13;28
202;272;1481521740;1481521800;3;1243;29;6
139;199;1481521741;1481521860;3;273;15;40
116;118;1481521741;1481521800;3;1872;17;29
274;276;1481521741;1481521800;3;268;13;5
347;340;1481521741;1481521742;3;2127;8;6
150;36;1481521741;1481521800;3;1681;10;44
151;152;1481521741;1481521800;3;170;30;44
198;120;1481521741;1481521920;3;1272;23;40
333;335;1481521741;1481521800;3;704;14;28
374;366;1481521741;1481521800;3;1238;26;37
75;49;1481521741;1481521800;3;97;37;6
340;338;1481521742;1481521743;3;2127;9;6
338;336;1481521743;1481521744;3;2127;10;6
336;334;1481521744;1481521800;3;2127;11;6
334;332;1481521800;1481521860;3;2127;12;6
5;50;1481521800;1481521860;3;1021;9;3
73;6;1481521800;1481522400;3;1016;18;6
3;191;1481521800;1481521801;3;123;1;28
34;46;1481521800;1481521860;3;2090;5;32
276;434;1481521800;1481521860;3;268;14;5
765;1323;1481521800;1481521801;3;2373;5;10
119;117;1481521800;1481521860;3;1022;23;29
435;447;1481521800;1481521860;3;1207;19;38
118;120;1481521800;1481521860;3;1872;18;29
79;96;1481521800;1481521860;3;1038;16;33
117;115;1481521800;1481521801;3;1181;12;36
4;189;1481521800;1481521980;3;1903;27;24
366;364;1481521800;1481521801;3;1238;27;37
49;51;1481521800;1481521860;3;97;38;6
234;232;1481521800;1481521860;3;1169;1;7
4;50;1481521800;1481521860;3;536;27;38
234;232;1481521800;1481521860;3;1938;16;6
272;274;1481521800;1481521860;3;1243;30;6
346;348;1481521800;1481521860;3;884;51;6
26;66;1481521800;1481521860;3;1960;31;43
399;21;1481521800;1481522100;3;108;16;30
409;1131;1481521800;1481521980;3;1844;1;18
181;180;1481521800;1481521801;3;914;4;36
412;411;1481521800;1481521801;3;361;1;37
449;397;1481521800;1481521860;3;2045;17;35
375;440;1481521800;1481521860;3;978;15;38
26;66;1481521800;1481521860;3;686;40;6
291;287;1481521800;1481521860;3;89;1;43
335;337;1481521800;1481521801;3;704;15;28
181;180;1481521800;1481521860;3;1776;31;36
6;189;1481521800;1481521801;3;1647;1;4
119;117;1481521800;1481521801;3;1798;26;5
36;148;1481521800;1481521801;3;1681;11;44
133;134;1481521800;1481521860;3;1732;5;41
152;100;1481521800;1481521860;3;170;31;44
133;134;1481521800;1481521801;3;157;30;41
455;466;1481521800;1481521980;3;1469;27;39
3;191;1481521800;1481521801;3;1716;14;43
117;115;1481521801;1481521860;3;1798;27;5
191;193;1481521801;1481521860;3;1716;15;43
337;339;1481521801;1481521860;3;704;16;28
1323;767;1481521801;1481521860;3;2373;6;10
148;33;1481521801;1481521860;3;1681;12;44
134;135;1481521801;1481521860;3;157;31;41
364;391;1481521801;1481521860;3;1238;28;37
191;193;1481521801;1481521860;3;123;2;28
189;174;1481521801;1481521860;3;1647;2;4
115;344;1481521801;1481521860;3;1181;13;36
411;89;1481521801;1481521860;3;361;2;37
180;163;1481521801;1481521920;3;914;5;36
397;394;1481521860;1481522100;3;2045;18;35
199;197;1481521860;1481521980;3;798;7;31
767;769;1481521860;1481521920;3;2373;7;10
96;240;1481521860;1481521920;3;1038;17;33
348;350;1481521860;1481521920;3;884;52;6
440;446;1481521860;1481522100;3;978;16;38
117;115;1481521860;1481521861;3;1022;24;29
50;7;1481521860;1481521920;3;536;28;38
434;310;1481521860;1481521920;3;268;15;5
391;380;1481521860;1481521861;3;1238;29;37
274;276;1481521860;1481521920;3;1243;31;6
46;454;1481521860;1481522100;3;2090;6;32
50;7;1481521860;1481521920;3;1021;10;3
332;330;1481521860;1481521861;3;2127;13;6
232;229;1481521860;1481521861;3;1169;2;7
193;15;1481521860;1481521920;3;123;3;28
89;91;1481521860;1481521861;3;361;3;37
287;297;1481521860;1481521920;3;89;2;43
66;54;1481521860;1481521920;3;686;41;6
66;452;1481521860;1481521920;3;1960;32;43
33;48;1481521860;1481521861;3;1681;13;44
232;229;1481521860;1481521920;3;1938;17;6
193;15;1481521860;1481521920;3;1716;16;43
115;344;1481521860;1481521920;3;1798;28;5
120;122;1481521860;1481521861;3;1872;19;29
447;443;1481521860;1481521920;3;1207;20;38
339;346;1481521860;1481521861;3;704;17;28
344;75;1481521860;1481521861;3;1181;14;36
199;196;1481521860;1481521920;3;273;16;40
135;136;1481521860;1481521920;3;157;32;41
227;230;1481521860;1481521861;3;1102;20;7
174;176;1481521860;1481521920;3;1647;3;4
134;135;1481521860;1481521861;3;1732;6;41
100;102;1481521860;1481521861;3;170;32;44
51;26;1481521860;1481523000;3;97;39;6
135;136;1481521861;1481521920;3;1732;7;41
330;328;1481521861;1481521920;3;2127;14;6
91;402;1481521861;1481521920;3;361;4;37
48;30;1481521861;1481521920;3;1681;14;44
122;417;1481521861;1481522040;3;1872;20;29
230;231;1481521861;1481521920;3;1102;21;7
102;104;1481521861;1481521920;3;170;33;44
75;49;1481521861;1481521920;3;1181;15;36
115;344;1481521861;1481521920;3;1022;25;29
380;80;1481521861;1481521920;3;1238;30;37
346;348;1481521861;1481521920;3;704;18;28
229;228;1481521861;1481521920;3;1169;3;7
443;441;1481521920;1481521980;3;1207;21;38
104;106;1481521920;1481521980;3;170;34;44
310;312;1481521920;1481521921;3;268;16;5
54;71;1481521920;1481522040;3;686;42;6
452;174;1481521920;1481521921;3;1960;33;43
80;238;1481521920;1481521921;3;1238;31;37
108;117;1481521920;1481521980;3;312;1;9
7;74;1481521920;1481521980;3;536;29;38
297;299;1481521920;1481521980;3;89;3;43
30;28;1481521920;1481521921;3;1681;15;44
344;75;1481521920;1481521980;3;1022;26;29
769;771;1481521920;1481521980;3;2373;8;10
344;75;1481521920;1481521921;3;1798;29;5
240;414;1481521920;1481521980;3;1038;18;33
350;385;1481521920;1481521921;3;884;53;6
120;122;1481521920;1481521921;3;1272;24;40
231;233;1481521920;1481522040;3;1102;22;7
15;195;1481521920;1481522040;3;1716;17;43
15;195;1481521920;1481521980;3;123;4;28
402;1320;1481521920;1481521921;3;361;5;37
348;350;1481521920;1481521921;3;704;19;28
7;74;1481521920;1481521980;3;1021;11;3
276;278;1481521920;1481521980;3;1243;32;6
176;413;1481521920;1481521980;3;1647;4;4
163;377;1481521920;1481521980;3;914;6;36
228;226;1481521920;1481522040;3;1169;4;7
136;137;1481521920;1481521980;3;1732;8;41
229;228;1481521920;1481521980;3;1938;18;6
49;51;1481521920;1481521980;3;1181;16;36
196;18;1481521920;1481521980;3;273;17;40
328;326;1481521920;1481521921;3;2127;15;6
1320;94;1481521921;1481521980;3;361;6;37
312;284;1481521921;1481521980;3;268;17;5
28;3;1481521921;1481522700;3;1681;16;44
75;49;1481521921;1481521980;3;1798;30;5
350;385;1481521921;1481521980;3;704;20;28
122;123;1481521921;1481521980;3;1272;25;40
326;324;1481521921;1481521980;3;2127;16;6
